antecedents,antecedent support,consequents,consequent support,support,confidence,lift,rule
Bakery | Dairy & Eggs | Pantry,0.0762062803165688,Beverages | Meat & Seafood,0.160709726831759,0.027699770232320654,0.36348408710217756,2.261742921650881,"Bakery, Dairy & Eggs, Pantry -> Beverages, Meat & Seafood"
Beverages | Pantry | Produce,0.0708450344651519,Bakery | Meat & Seafood,0.16262445749297932,0.026040336992596374,0.36756756756756753,2.2602231745088885,"Beverages, Pantry, Produce -> Bakery, Meat & Seafood"
Bakery | Meat & Seafood,0.16262445749297932,Beverages | Pantry | Produce,0.0708450344651519,0.026040336992596374,0.16012558869701726,2.2602231745088885,"Bakery, Meat & Seafood -> Beverages, Pantry, Produce"
Bakery | Pantry,0.09828950727597652,Household | Meat & Seafood,0.11628797549144754,0.025785039571100333,0.2623376623376623,2.2559311160847932,"Bakery, Pantry -> Household, Meat & Seafood"
Household | Meat & Seafood,0.11628797549144754,Bakery | Pantry,0.09828950727597652,0.025785039571100333,0.2217343578485181,2.2559311160847932,"Household, Meat & Seafood -> Bakery, Pantry"
Dairy & Eggs | Household | Pantry,0.06420730150625478,Meat & Seafood | Produce,0.1833035486341588,0.02655093183558846,0.4135188866799205,2.255924065634051,"Dairy & Eggs, Household, Pantry -> Meat & Seafood, Produce"
Meat & Seafood | Produce,0.1833035486341588,Dairy & Eggs | Household | Pantry,0.06420730150625478,0.02655093183558846,0.14484679665738162,2.255924065634051,"Meat & Seafood, Produce -> Dairy & Eggs, Household, Pantry"
Bakery | Pantry,0.09828950727597652,Beverages | Dairy & Eggs | Household,0.10709726831758999,0.023742660199131987,0.24155844155844153,2.2555051622989644,"Bakery, Pantry -> Beverages, Dairy & Eggs, Household"
Beverages | Dairy & Eggs | Household,0.10709726831758999,Bakery | Pantry,0.09828950727597652,0.023742660199131987,0.22169249106078665,2.2555051622989644,"Beverages, Dairy & Eggs, Household -> Bakery, Pantry"
Beverages | Dairy & Eggs | Snacks & Sweets,0.056037784018381415,Bakery | Meat & Seafood,0.16262445749297932,0.020551442430431454,0.36674259681093396,2.2551503166537334,"Beverages, Dairy & Eggs, Snacks & Sweets -> Bakery, Meat & Seafood"
Bakery | Meat & Seafood,0.16262445749297932,Beverages | Dairy & Eggs | Snacks & Sweets,0.056037784018381415,0.020551442430431454,0.12637362637362637,2.2551503166537334,"Bakery, Meat & Seafood -> Beverages, Dairy & Eggs, Snacks & Sweets"
Bakery | Dairy & Eggs | Household,0.09663007403625223,Pantry | Produce,0.12254276231810059,0.026678580546336483,0.2760898282694848,2.253008036107442,"Bakery, Dairy & Eggs, Household -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Bakery | Dairy & Eggs | Household,0.09663007403625223,0.026678580546336483,0.21770833333333334,2.253008036107442,"Pantry, Produce -> Bakery, Dairy & Eggs, Household"
Bakery | Beverages | Household,0.07633392902731682,Pantry | Produce,0.12254276231810059,0.02106203727342354,0.2759197324414716,2.2516199832775925,"Bakery, Beverages, Household -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Bakery | Beverages | Household,0.07633392902731682,0.02106203727342354,0.171875,2.251619983277592,"Pantry, Produce -> Bakery, Beverages, Household"
Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,Bakery | Produce,0.19351544549400052,0.04888945621649221,0.4357224118316268,2.2516156822486573,"Beverages, Dairy & Eggs, Meat & Seafood -> Bakery, Produce"
Bakery | Produce,0.19351544549400052,Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,0.04888945621649221,0.2526385224274406,2.2516156822486573,"Bakery, Produce -> Beverages, Dairy & Eggs, Meat & Seafood"
Meat & Seafood | Snacks & Sweets,0.06267551697727852,Household | Produce,0.1558590758233342,0.02195557824865969,0.3503054989816701,2.2475784430977916,"Meat & Seafood, Snacks & Sweets -> Household, Produce"
Household | Produce,0.1558590758233342,Meat & Seafood | Snacks & Sweets,0.06267551697727852,0.02195557824865969,0.14086814086814087,2.2475784430977916,"Household, Produce -> Meat & Seafood, Snacks & Sweets"
Beverages | Pantry,0.10735256573908604,Produce | Snacks & Sweets,0.08680112330865458,0.020934388562675516,0.19500594530321044,2.2465831992725747,"Beverages, Pantry -> Produce, Snacks & Sweets"
Produce | Snacks & Sweets,0.08680112330865458,Beverages | Pantry,0.10735256573908604,0.020934388562675516,0.24117647058823527,2.246583199272574,"Produce, Snacks & Sweets -> Beverages, Pantry"
Bakery | Dairy & Eggs | Pantry,0.0762062803165688,Household | Produce,0.1558590758233342,0.026678580546336483,0.3500837520938024,2.2461557034421356,"Bakery, Dairy & Eggs, Pantry -> Household, Produce"
Household | Produce,0.1558590758233342,Bakery | Dairy & Eggs | Pantry,0.0762062803165688,0.026678580546336483,0.17117117117117117,2.2461557034421356,"Household, Produce -> Bakery, Dairy & Eggs, Pantry"
Dairy & Eggs | Snacks & Sweets,0.0994383456727087,Bakery | Beverages | Produce,0.10543783507786571,0.023487362777635946,0.2362002567394095,2.240185001569654,"Dairy & Eggs, Snacks & Sweets -> Bakery, Beverages, Produce"
Bakery | Beverages | Produce,0.10543783507786571,Dairy & Eggs | Snacks & Sweets,0.0994383456727087,0.023487362777635946,0.22276029055690075,2.240185001569654,"Bakery, Beverages, Produce -> Dairy & Eggs, Snacks & Sweets"
Beverages | Household | Produce,0.08999234107735511,Dairy & Eggs | Snacks & Sweets,0.0994383456727087,0.02004084758743937,0.22269503546099295,2.2395287648285223,"Beverages, Household, Produce -> Dairy & Eggs, Snacks & Sweets"
Dairy & Eggs | Snacks & Sweets,0.0994383456727087,Beverages | Household | Produce,0.08999234107735511,0.02004084758743937,0.20154043645699615,2.239528764828522,"Dairy & Eggs, Snacks & Sweets -> Beverages, Household, Produce"
Dairy & Eggs | Household | Pantry,0.06420730150625478,Beverages | Produce,0.20704620883329078,0.029742149604288996,0.463220675944334,2.237281612421648,"Dairy & Eggs, Household, Pantry -> Beverages, Produce"
Beverages | Produce,0.20704620883329078,Dairy & Eggs | Household | Pantry,0.06420730150625478,0.029742149604288996,0.1436498150431566,2.237281612421648,"Beverages, Produce -> Dairy & Eggs, Household, Pantry"
Meat & Seafood | Pantry,0.0898646923666071,Beverages | Produce,0.20704620883329078,0.04161347970385499,0.46306818181818177,2.2365450902365205,"Meat & Seafood, Pantry -> Beverages, Produce"
Beverages | Produce,0.20704620883329078,Meat & Seafood | Pantry,0.0898646923666071,0.04161347970385499,0.20098643649815043,2.2365450902365205,"Beverages, Produce -> Meat & Seafood, Pantry"
Dairy & Eggs | Produce,0.2846566249680878,Beverages | Meat & Seafood | Pantry,0.05374010722491703,0.034209854480469745,0.12017937219730943,2.2363068926216676,"Dairy & Eggs, Produce -> Beverages, Meat & Seafood, Pantry"
Beverages | Meat & Seafood | Pantry,0.05374010722491703,Dairy & Eggs | Produce,0.2846566249680878,0.034209854480469745,0.6365795724465557,2.236306892621667,"Beverages, Meat & Seafood, Pantry -> Dairy & Eggs, Produce"
Beverages | Pantry | Produce,0.0708450344651519,Bakery | Household,0.13313760531018637,0.02106203727342354,0.2972972972972973,2.2330076960949445,"Beverages, Pantry, Produce -> Bakery, Household"
Bakery | Household,0.13313760531018637,Beverages | Pantry | Produce,0.0708450344651519,0.02106203727342354,0.15819750719079578,2.2330076960949445,"Bakery, Household -> Beverages, Pantry, Produce"
Bakery | Beverages | Produce,0.10543783507786571,Dairy & Eggs | Pantry,0.14271125861628797,0.03357161092672964,0.31840193704600483,2.231091927386764,"Bakery, Beverages, Produce -> Dairy & Eggs, Pantry"
Dairy & Eggs | Pantry,0.14271125861628797,Bakery | Beverages | Produce,0.10543783507786571,0.03357161092672964,0.23524150268336314,2.231091927386764,"Dairy & Eggs, Pantry -> Bakery, Beverages, Produce"
Produce | Snacks & Sweets,0.08680112330865458,Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,0.021700280827163645,0.25,2.2281001137656427,"Produce, Snacks & Sweets -> Beverages, Dairy & Eggs, Meat & Seafood"
Bakery | Snacks & Sweets,0.08220576972172582,Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,0.020551442430431454,0.25,2.2281001137656427,"Bakery, Snacks & Sweets -> Beverages, Dairy & Eggs, Meat & Seafood"
Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,Produce | Snacks & Sweets,0.08680112330865458,0.021700280827163645,0.19340159271899884,2.2281001137656427,"Beverages, Dairy & Eggs, Meat & Seafood -> Produce, Snacks & Sweets"
Beverages | Dairy & Eggs | Meat & Seafood,0.11220321674751085,Bakery | Snacks & Sweets,0.08220576972172582,0.020551442430431454,0.1831626848691695,2.2281001137656427,"Beverages, Dairy & Eggs, Meat & Seafood -> Bakery, Snacks & Sweets"
Bakery | Beverages | Meat & Seafood | Produce,0.05922900178708195,Pantry,0.19734490681644115,0.026040336992596374,0.4396551724137931,2.2278516304590266,"Bakery, Beverages, Meat & Seafood, Produce -> Pantry"
Pantry,0.19734490681644115,Bakery | Beverages | Meat & Seafood | Produce,0.05922900178708195,0.026040336992596374,0.13195342820181113,2.2278516304590266,"Pantry -> Bakery, Beverages, Meat & Seafood, Produce"
Bakery | Dairy & Eggs | Snacks & Sweets,0.05744191983660965,Beverages | Meat & Seafood,0.160709726831759,0.020551442430431454,0.3577777777777778,2.2262359897625985,"Bakery, Dairy & Eggs, Snacks & Sweets -> Beverages, Meat & Seafood"
Beverages | Meat & Seafood,0.160709726831759,Bakery | Dairy & Eggs | Snacks & Sweets,0.05744191983660965,0.020551442430431454,0.1278792692613185,2.226235989762598,"Beverages, Meat & Seafood -> Bakery, Dairy & Eggs, Snacks & Sweets"
Dairy & Eggs | Frozen,0.07544038805208067,Meat & Seafood | Produce,0.1833035486341588,0.030763339290273167,0.4077834179357022,2.2246346073177516,"Dairy & Eggs, Frozen -> Meat & Seafood, Produce"
Meat & Seafood | Produce,0.1833035486341588,Dairy & Eggs | Frozen,0.07544038805208067,0.030763339290273167,0.16782729805013927,2.224634607317751,"Meat & Seafood, Produce -> Dairy & Eggs, Frozen"
Dairy & Eggs | Snacks & Sweets,0.0994383456727087,Pantry | Produce,0.12254276231810059,0.027061526678580545,0.2721437740693196,2.2208065896448437,"Dairy & Eggs, Snacks & Sweets -> Pantry, Produce"
Pantry | Produce,0.12254276231810059,Dairy & Eggs | Snacks & Sweets,0.0994383456727087,0.027061526678580545,0.22083333333333333,2.2208065896448437,"Pantry, Produce -> Dairy & Eggs, Snacks & Sweets"
Bakery | Meat & Seafood | Pantry | Produce,0.03969874904263467,Beverages | Dairy & Eggs,0.24904263466938983,0.02195557824865969,0.5530546623794212,2.220722821671136,"Bakery, Meat & Seafood, Pantry, Produce -> Beverages, Dairy & Eggs"
Beverages | Dairy & Eggs,0.24904263466938983,Bakery | Meat & Seafood | Pantry | Produce,0.03969874904263467,0.02195557824865969,0.08815991799077397,2.220722821671136,"Beverages, Dairy & Eggs -> Bakery, Meat & Seafood, Pantry, Produce"
Bakery | Dairy & Eggs | Meat & Seafood,0.11743681388817973,Household | Pantry,0.08322695940770998,0.021700280827163645,0.1847826086956522,2.2202253934382505,"Bakery, Dairy & Eggs, Meat & Seafood -> Household, Pantry"
Household | Pantry,0.08322695940770998,Bakery | Dairy & Eggs | Meat & Seafood,0.11743681388817973,0.021700280827163645,0.2607361963190184,2.22022539343825,"Household, Pantry -> Bakery, Dairy & Eggs, Meat & Seafood"
Bakery | Beverages | Pantry,0.057824865968853716,Dairy & Eggs | Household,0.18496298187388308,0.023742660199131987,0.4105960264900662,2.2198821749642366,"Bakery, Beverages, Pantry -> Dairy & Eggs, Household"
Dairy & Eggs | Household,0.18496298187388308,Bakery | Beverages | Pantry,0.057824865968853716,0.023742660199131987,0.12836438923395443,2.219882174964236,"Dairy & Eggs, Household -> Bakery, Beverages, Pantry"
Bakery | Household | Pantry,0.043017615522083226,Beverages | Dairy & Eggs,0.24904263466938983,0.023742660199131987,0.5519287833827893,2.216201993347397,"Bakery, Household, Pantry -> Beverages, Dairy & Eggs"
Beverages | Dairy & Eggs,0.24904263466938983,Bakery | Household | Pantry,0.043017615522083226,0.023742660199131987,0.09533572526909277,2.216201993347397,"Beverages, Dairy & Eggs -> Bakery, Household, Pantry"
Frozen | Meat & Seafood,0.04991064590247638,Pantry,0.19734490681644115,0.021827929537911666,0.43734015345268545,2.2161208034594684,"Frozen, Meat & Seafood -> Pantry"
Pantry,0.19734490681644115,Frozen | Meat & Seafood,0.04991064590247638,0.021827929537911666,0.11060802069857698,2.2161208034594684,"Pantry -> Frozen, Meat & Seafood"
Pantry,0.19734490681644115,Beverages | Dairy & Eggs | Meat & Seafood | Produce,0.07824865968853714,0.034209854480469745,0.17335058214747737,2.2153808491734712,"Pantry -> Beverages, Dairy & Eggs, Meat & Seafood, Produce"
Beverages | Dairy & Eggs | Meat & Seafood | Produce,0.07824865968853714,Pantry,0.19734490681644115,0.034209854480469745,0.4371941272430669,2.215380849173471,"Beverages, Dairy & Eggs, Meat & Seafood, Produce -> Pantry"
Household | Meat & Seafood,0.11628797549144754,Bakery | Dairy & Eggs | Produce,0.14768955833546082,0.03803931580291039,0.3271130625686059,2.2148692585673797,"Household, Meat & Seafood -> Bakery, Dairy & Eggs, Produce"
Bakery | Dairy & Eggs | Produce,0.14768955833546082,Household | Meat & Seafood,0.11628797549144754,0.03803931580291039,0.25756266205704403,2.2148692585673797,"Bakery, Dairy & Eggs, Produce -> Household, Meat & Seafood"
Bakery | Meat & Seafood | Produce,0.1017360224661731,Beverages | Dairy & Eggs | Household,0.10709726831758999,0.024125606331376052,0.2371392722710163,2.2142420249954013,"Bakery, Meat & Seafood, Produce -> Beverages, Dairy & Eggs, Household"
Beverages | Dairy & Eggs | Household,0.10709726831758999,Bakery | Meat & Seafood | Produce,0.1017360224661731,0.024125606331376052,0.22526817640047675,2.2142420249954013,"Beverages, Dairy & Eggs, Household -> Bakery, Meat & Seafood, Produce"
Bakery | Pantry,0.09828950727597652,Dairy & Eggs | Meat & Seafood,0.20385499106459024,0.04429410262956344,0.4506493506493506,2.2106368271678227,"Bakery, Pantry -> Dairy & Eggs, Meat & Seafood"
Dairy & Eggs | Meat & Seafood,0.20385499106459024,Bakery | Pantry,0.09828950727597652,0.04429410262956344,0.21728240450845335,2.2106368271678227,"Dairy & Eggs, Meat & Seafood -> Bakery, Pantry"
Dairy & Eggs | Meat & Seafood | Snacks & Sweets,0.047485320398263975,Beverages | Produce,0.20704620883329078,0.021700280827163645,0.456989247311828,2.2071848109992978,"Dairy & Eggs, Meat & Seafood, Snacks & Sweets -> Beverages, Produce"
Beverages | Produce,0.20704620883329078,Dairy & Eggs | Meat & Seafood | Snacks & Sweets,0.047485320398263975,0.021700280827163645,0.10480887792848335,2.2071848109992973,"Beverages, Produce -> Dairy & Eggs, Meat & Seafood, Snacks & Sweets"
Beverages | Household | Pantry,0.05220832269594077,Dairy & Eggs | Meat & Seafood,0.20385499106459024,0.023487362777635946,0.44987775061124696,2.2068517835244266,"Beverages, Household, Pantry -> Dairy & Eggs, Meat & Seafood"
Dairy & Eggs | Meat & Seafood,0.20385499106459024,Beverages | Household | Pantry,0.05220832269594077,0.023487362777635946,0.11521603005635568,2.2068517835244266,"Dairy & Eggs, Meat & Seafood -> Beverages, Household, Pantry"
Bakery | Beverages | Household | Produce,0.04837886137350013,Pantry,0.19734490681644115,0.02106203727342354,0.4353562005277045,2.206067577576997,"Bakery, Beverages, Household, Produce -> Pantry"
Pantry,0.19734490681644115,Bakery | Beverages | Household | Produce,0.04837886137350013,0.02106203727342354,0.10672703751617077,2.206067577576997,"Pantry -> Bakery, Beverages, Household, Produce"
Beverages | Meat & Seafood | Pantry | Produce,0.04161347970385499,Bakery | Dairy & Eggs,0.23921368394179218,0.02195557824865969,0.5276073619631902,2.205590220714852,"Beverages, Meat & Seafood, Pantry, Produce -> Bakery, Dairy & Eggs"
Bakery | Dairy & Eggs,0.23921368394179218,Beverages | Meat & Seafood | Pantry | Produce,0.04161347970385499,0.02195557824865969,0.09178228388473854,2.205590220714852,"Bakery, Dairy & Eggs -> Beverages, Meat & Seafood, Pantry, Produce"
Bakery | Pantry,0.09828950727597652,Meat & Seafood | Produce,0.1833035486341588,0.03969874904263467,0.4038961038961039,2.2034276308649567,"Bakery, Pantry -> Meat & Seafood, Produce"
Meat & Seafood | Produce,0.1833035486341588,Bakery | Pantry,0.09828950727597652,0.03969874904263467,0.21657381615598886,2.2034276308649567,"Meat & Seafood, Produce -> Bakery, Pantry"
Bakery | Beverages | Meat & Seafood | Produce,0.05922900178708195,Dairy & Eggs | Household,0.18496298187388308,0.024125606331376052,0.4073275862068965,2.2022113943028483,"Bakery, Beverages, Meat & Seafood, Produce -> Dairy & Eggs, Household"
Dairy & Eggs | Household,0.18496298187388308,Bakery | Beverages | Meat & Seafood | Produce,0.05922900178708195,0.024125606331376052,0.13043478260869565,2.2022113943028483,"Dairy & Eggs, Household -> Bakery, Beverages, Meat & Seafood, Produce"
Dairy & Eggs | Produce | Snacks & Sweets,0.062292570845034465,Pantry,0.19734490681644115,0.027061526678580545,0.4344262295081967,2.2013551629800863,"Dairy & Eggs, Produce, Snacks & Sweets -> Pantry"
Pantry,0.19734490681644115,Dairy & Eggs | Produce | Snacks & Sweets,0.062292570845034465,0.027061526678580545,0.1371280724450194,2.2013551629800863,"Pantry -> Dairy & Eggs, Produce, Snacks & Sweets"
Beverages | Pantry,0.10735256573908604,Bakery | Dairy & Eggs | Meat & Seafood,0.11743681388817973,0.027699770232320654,0.25802615933412604,2.197148839373417,"Beverages, Pantry -> Bakery, Dairy & Eggs, Meat & Seafood"
Bakery | Dairy & Eggs | Meat & Seafood,0.11743681388817973,Beverages | Pantry,0.10735256573908604,0.027699770232320654,0.23586956521739133,2.197148839373417,"Bakery, Dairy & Eggs, Meat & Seafood -> Beverages, Pantry"
Pantry | Produce,0.12254276231810059,Bakery | Beverages | Dairy & Eggs,0.12471279040081695,0.03357161092672964,0.2739583333333333,2.1967140054588876,"Pantry, Produce -> Bakery, Beverages, Dairy & Eggs"
Bakery | Beverages | Dairy & Eggs,0.12471279040081695,Pantry | Produce,0.12254276231810059,0.03357161092672964,0.26919140225179117,2.1967140054588876,"Bakery, Beverages, Dairy & Eggs -> Pantry, Produce"
Beverages | Dairy & Eggs | Pantry,0.08131222874648966,Bakery | Household,0.13313760531018637,0.023742660199131987,0.2919937205651491,2.1931723939668055,"Beverages, Dairy & Eggs, Pantry -> Bakery, Household"
Bakery | Household,0.13313760531018637,Beverages | Dairy & Eggs | Pantry,0.08131222874648966,0.023742660199131987,0.17833173537871524,2.1931723939668055,"Bakery, Household -> Beverages, Dairy & Eggs, Pantry"
Bakery | Meat & Seafood | Pantry,0.05361245851416901,Dairy & Eggs | Produce,0.2846566249680878,0.033443962215981615,0.6238095238095237,2.1914456544949816,"Bakery, Meat & Seafood, Pantry -> Dairy & Eggs, Produce"
Dairy & Eggs | Produce,0.2846566249680878,Bakery | Meat & Seafood | Pantry,0.05361245851416901,0.033443962215981615,0.11748878923766816,2.1914456544949816,"Dairy & Eggs, Produce -> Bakery, Meat & Seafood, Pantry"
Bakery | Meat & Seafood | Pantry,0.05361245851416901,Dairy & Eggs | Household,0.18496298187388308,0.021700280827163645,0.40476190476190477,2.188340070327648,"Bakery, Meat & Seafood, Pantry -> Dairy & Eggs, Household"
Dairy & Eggs | Household,0.18496298187388308,Bakery | Meat & Seafood | Pantry,0.05361245851416901,0.021700280827163645,0.1173222912353347,2.188340070327648,"Dairy & Eggs, Household -> Bakery, Meat & Seafood, Pantry"
Dairy & Eggs | Meat & Seafood | Snacks & Sweets,0.047485320398263975,Bakery | Beverages,0.19798315037018127,0.020551442430431454,0.43279569892473124,2.1860228919254316,"Dairy & Eggs, Meat & Seafood, Snacks & Sweets -> Bakery, Beverages"
Bakery | Beverages,0.19798315037018127,Dairy & Eggs | Meat & Seafood | Snacks & Sweets,0.047485320398263975,0.020551442430431454,0.1038039974210187,2.1860228919254316,"Bakery, Beverages -> Dairy & Eggs, Meat & Seafood, Snacks & Sweets"
Produce | Snacks & Sweets,0.08680112330865458,Dairy & Eggs | Pantry,0.14271125861628797,0.027061526678580545,0.31176470588235294,2.184583815637167,"Produce, Snacks & Sweets -> Dairy & Eggs, Pantry"
Dairy & Eggs | Pantry,0.14271125861628797,Produce | Snacks & Sweets,0.08680112330865458,0.027061526678580545,0.18962432915921287,2.184583815637167,"Dairy & Eggs, Pantry -> Produce, Snacks & Sweets"
Bakery | Beverages | Household,0.07633392902731682,Dairy & Eggs | Pantry,0.14271125861628797,0.023742660199131987,0.3110367892976588,2.1794831908388725,"Bakery, Beverages, Household -> Dairy & Eggs, Pantry"
Dairy & Eggs | Pantry,0.14271125861628797,Bakery | Beverages | Household,0.07633392902731682,0.023742660199131987,0.16636851520572452,2.1794831908388725,"Dairy & Eggs, Pantry -> Bakery, Beverages, Household"
Bakery | Household | Pantry,0.043017615522083226,Dairy & Eggs | Produce,0.2846566249680878,0.026678580546336483,0.6201780415430268,2.1786882410081043,"Bakery, Household, Pantry -> Dairy & Eggs, Produce"
Dairy & Eggs | Produce,0.2846566249680878,Bakery | Household | Pantry,0.043017615522083226,0.026678580546336483,0.09372197309417042,2.1786882410081043,"Dairy & Eggs, Produce -> Bakery, Household, Pantry"
Dairy & Eggs | Snacks & Sweets,0.0994383456727087,Beverages | Meat & Seafood | Produce,0.10020423793719684,0.021700280827163645,0.21822849807445444,2.1778370113570396,"Dairy & Eggs, Snacks & Sweets -> Beverages, Meat & Seafood, Produce"
Beverages | Meat & Seafood | Produce,0.10020423793719684,Dairy & Eggs | Snacks & Sweets,0.0994383456727087,0.021700280827163645,0.21656050955414013,2.1778370113570396,"Beverages, Meat & Seafood, Produce -> Dairy & Eggs, Snacks & Sweets"
Bakery | Dairy & Eggs,0.23921368394179218,Beverages | Household | Meat & Seafood | Produce,0.04633648200153179,0.024125606331376052,0.1008537886872999,2.1765525635710947,"Bakery, Dairy & Eggs -> Beverages, Household, Meat & Seafood, Produce"
Beverages | Household | Meat & Seafood | Produce,0.04633648200153179,Bakery | Dairy & Eggs,0.23921368394179218,0.024125606331376052,0.5206611570247933,2.1765525635710943,"Beverages, Household, Meat & Seafood, Produce -> Bakery, Dairy & Eggs"
Produce | Snacks & Sweets,0.08680112330865458,Household | Meat & Seafood,0.11628797549144754,0.02195557824865969,0.2529411764705883,2.1751275263123913,"Produce, Snacks & Sweets -> Household, Meat & Seafood"
Household | Meat & Seafood,0.11628797549144754,Produce | Snacks & Sweets,0.08680112330865458,0.02195557824865969,0.18880351262349068,2.1751275263123913,"Household, Meat & Seafood -> Produce, Snacks & Sweets"
Beverages | Dairy & Eggs | Household | Produce,0.06931324993617564,Pantry,0.19734490681644115,0.029742149604288996,0.429097605893186,2.1743535863953554,"Beverages, Dairy & Eggs, Household, Produce -> Pantry"
Pantry,0.19734490681644115,Beverages | Dairy & Eggs | Household | Produce,0.06931324993617564,0.029742149604288996,0.15071151358344115,2.1743535863953554,"Pantry -> Beverages, Dairy & Eggs, Household, Produce"
Frozen | Meat & Seafood,0.04991064590247638,Beverages | Produce,0.20704620883329078,0.022466173091651775,0.4501278772378517,2.1740454933916955,"Frozen, Meat & Seafood -> Beverages, Produce"
Beverages | Produce,0.20704620883329078,Frozen | Meat & Seafood,0.04991064590247638,0.022466173091651775,0.10850801479654748,2.1740454933916955,"Beverages, Produce -> Frozen, Meat & Seafood"
Household | Meat & Seafood,0.11628797549144754,Bakery | Beverages | Dairy & Eggs,0.12471279040081695,0.0315292315547613,0.2711306256860593,2.1740402473127824,"Household, Meat & Seafood -> Bakery, Beverages, Dairy & Eggs"
Bakery | Beverages | Dairy & Eggs,0.12471279040081695,Household | Meat & Seafood,0.11628797549144754,0.0315292315547613,0.25281473899692936,2.174040247312782,"Bakery, Beverages, Dairy & Eggs -> Household, Meat & Seafood"
Household | Pantry,0.08322695940770998,Bakery | Dairy & Eggs | Produce,0.14768955833546082,0.026678580546336483,0.32055214723926384,2.1704455673918694,"Household, Pantry -> Bakery, Dairy & Eggs, Produce"
Bakery | Dairy & Eggs | Produce,0.14768955833546082,Household | Pantry,0.08322695940770998,0.026678580546336483,0.18063958513396716,2.1704455673918694,"Bakery, Dairy & Eggs, Produce -> Household, Pantry"
Produce | Snacks & Sweets,0.08680112330865458,Bakery | Beverages | Dairy & Eggs,0.12471279040081695,0.023487362777635946,0.27058823529411763,2.1696911313143477,"Produce, Snacks & Sweets -> Bakery, Beverages, Dairy & Eggs"
Bakery | Beverages | Dairy & Eggs,0.12471279040081695,Produce | Snacks & Sweets,0.08680112330865458,0.023487362777635946,0.18833162743091095,2.1696911313143477,"Bakery, Beverages, Dairy & Eggs -> Produce, Snacks & Sweets"
Bakery | Pantry | Produce,0.06650497829971917,Dairy & Eggs | Household,0.18496298187388308,0.026678580546336483,0.4011516314779271,2.168821173911719,"Bakery, Pantry, Produce -> Dairy & Eggs, Household"
Dairy & Eggs | Household,0.18496298187388308,Bakery | Pantry | Produce,0.06650497829971917,0.026678580546336483,0.14423740510697033,2.168821173911719,"Dairy & Eggs, Household -> Bakery, Pantry, Produce"
Dairy & Eggs | Household | Meat & Seafood | Produce,0.062037273423538424,Pantry,0.19734490681644115,0.02655093183558846,0.4279835390946502,2.1687083087111834,"Dairy & Eggs, Household, Meat & Seafood, Produce -> Pantry"
Pantry,0.19734490681644115,Dairy & Eggs | Household | Meat & Seafood | Produce,0.062037273423538424,0.02655093183558846,0.13454075032341525,2.1687083087111834,"Pantry -> Dairy & Eggs, Household, Meat & Seafood, Produce"
Dairy & Eggs | Produce | Snacks & Sweets,0.062292570845034465,Beverages | Meat & Seafood,0.160709726831759,0.021700280827163645,0.3483606557377049,2.167638901548197,"Dairy & Eggs, Produce, Snacks & Sweets -> Beverages, Meat & Seafood"
Beverages | Meat & Seafood,0.160709726831759,Dairy & Eggs | Produce | Snacks & Sweets,0.062292570845034465,0.021700280827163645,0.13502779984114377,2.167638901548197,"Beverages, Meat & Seafood -> Dairy & Eggs, Produce, Snacks & Sweets"
Meat & Seafood | Pantry | Produce,0.06624968087822312,Dairy & Eggs | Household,0.18496298187388308,0.02655093183558846,0.4007707129094413,2.16676174253455,"Meat & Seafood, Pantry, Produce -> Dairy & Eggs, Household"
Dairy & Eggs | Household,0.18496298187388308,Meat & Seafood | Pantry | Produce,0.06624968087822312,0.02655093183558846,0.14354727398205658,2.1667617425345496,"Dairy & Eggs, Household -> Meat & Seafood, Pantry, Produce"
Household | Meat & Seafood,0.11628797549144754,Beverages | Dairy & Eggs | Produce,0.1499872351289252,0.03778401838141435,0.3249176728869374,2.1663021696989513,"Household, Meat & Seafood -> Beverages, Dairy & Eggs, Produce"
Beverages | Dairy & Eggs | Produce,0.1499872351289252,Household | Meat & Seafood,0.11628797549144754,0.03778401838141435,0.25191489361702124,2.166302169698951,"Beverages, Dairy & Eggs, Produce -> Household, Meat & Seafood"
Beverages | Dairy & Eggs | Snacks & Sweets,0.056037784018381415,Bakery | Produce,0.19351544549400052,0.023487362777635946,0.4191343963553531,2.1658963463376226,"Beverages, Dairy & Eggs, Snacks & Sweets -> Bakery, Produce"
Bakery | Produce,0.19351544549400052,Beverages | Dairy & Eggs | Snacks & Sweets,0.056037784018381415,0.023487362777635946,0.12137203166226913,2.1658963463376226,"Bakery, Produce -> Beverages, Dairy & Eggs, Snacks & Sweets"
Frozen | Meat & Seafood,0.04991064590247638,Dairy & Eggs | Produce,0.2846566249680878,0.030763339290273167,0.6163682864450128,2.1653045542646776,"Frozen, Meat & Seafood -> Dairy & Eggs, Produce"
Dairy & Eggs | Produce,0.2846566249680878,Frozen | Meat & Seafood,0.04991064590247638,0.030763339290273167,0.10807174887892378,2.1653045542646776,"Dairy & Eggs, Produce -> Frozen, Meat & Seafood"
